Month,OriginApt,DestApt,OriginWAC,DestWAC,Carrier,Group,Type,Total,Scheduled,Charter
201401,DLH,ZRH,63,486,CAZ,0,Passengers,7,0,7
201401,DSM,SJD,61,148,GL,2,Passengers,164,0,164
201401,DTW,AMM,43,639,RJ,0,Passengers,1918,"1,918",0
201401,DTW,AMS,43,461,DL,3,Passengers,40562,"40,562",0
201401,DTW,CDG,43,427,AF,0,Passengers,9233,"9,233",0
201401,DTW,CDG,43,427,DL,3,Passengers,10259,"10,259",0
201401,DTW,CUN,43,148,DL,3,Passengers,11083,"11,083",0
201401,DTW,CUN,43,148,FL,3,Passengers,1889,"1,889",0
201401,DTW,CUN,43,148,NK,3,Passengers,7400,"7,400",0
201401,DTW,CZM,43,148,DL,3,Passengers,622,622,0
201401,DTW,FRA,43,429,DL,3,Passengers,9793,"9,793",0
201401,DTW,FRA,43,429,LH,0,Passengers,10790,"10,790",0
201401,DTW,GCM,43,233,DL,3,Passengers,1093,"1,093",0
201401,DTW,GRU,43,316,DL,3,Passengers,11681,"11,681",0
201401,DTW,ICN,43,778,DL,3,Passengers,18605,"18,605",0
201401,DTW,LHR,43,493,DL,3,Passengers,8938,"8,938",0
201401,DTW,MBJ,43,243,DL,3,Passengers,1248,"1,248",0
201401,DTW,MEX,43,148,DL,3,Passengers,11350,"11,350",0
201401,DTW,MTY,43,148,DL,3,Passengers,1312,"1,312",0
201401,DTW,MTY,43,148,EV,3,Passengers,2301,"2,301",0
201401,DTW,NAS,43,204,DL,3,Passengers,295,295,0
201401,DTW,NGO,43,736,DL,3,Passengers,19646,"19,646",0
201401,DTW,NRT,43,736,DL,3,Passengers,16611,"16,611",0
201401,DTW,PEK,43,713,DL,3,Passengers,12681,"12,681",0
201401,DTW,PUJ,43,224,DL,3,Passengers,1050,"1,050",0
201401,DTW,PUJ,43,224,FL,3,Passengers,1747,"1,747",0
201401,DTW,PVG,43,713,DL,3,Passengers,14067,"14,067",0
201401,DTW,PVR,43,148,DL,3,Passengers,1102,"1,102",0
201401,DTW,SJD,43,148,DL,3,Passengers,1009,"1,009",0
201401,DTW,YHU,43,941,GL,2,Passengers,55,0,55
201401,DTW,YOW,43,936,9E,2,Passengers,4271,"4,271",0
201401,DTW,YUL,43,941,9E,2,Passengers,5498,"5,498",0
201401,DTW,YUL,43,941,G7,2,Passengers,211,211,0
201401,DTW,YUL,43,941,RP,2,Passengers,3074,"3,074",0
201401,DTW,YYZ,43,936,9E,2,Passengers,11220,"11,220",0
201401,DTW,YYZ,43,936,DL,3,Passengers,37,0,37
201401,DTW,YYZ,43,936,GL,2,Passengers,149,0,149
201401,DTW,YYZ,43,936,QK,0,Passengers,1116,"1,116",0
201401,DTW,YYZ,43,936,ZX,0,Passengers,1907,"1,907",0
201401,EGE,YYZ,82,936,AC,0,Passengers,270,270,0
201401,ELP,MEX,74,148,FCQ,1,Passengers,1354,0,"1,354"
201401,ELP,MGA,74,153,FCQ,1,Passengers,81,0,81
201401,ELP,SAL,74,118,FCQ,1,Passengers,197,0,197
201401,EWR,AER,21,475,UA,3,Passengers,492,0,492
201401,EWR,AMS,21,461,DL,3,Passengers,7296,"7,296",0
201401,EWR,AMS,21,461,UA,3,Passengers,6810,"6,810",0
201401,EWR,ANU,21,206,UA,3,Passengers,7700,"7,700",0
201401,EWR,ARN,21,484,SK,0,Passengers,8637,"8,637",0
201401,EWR,ARN,21,484,UA,3,Passengers,5930,"5,930",0
201401,EWR,AUA,21,277,UA,3,Passengers,15027,"15,027",0
201401,EWR,BCN,21,482,UA,3,Passengers,3098,"3,098",0
201401,EWR,BDA,21,207,UA,3,Passengers,3097,"3,097",0
201401,EWR,BFS,21,493,UA,3,Passengers,4619,"4,619",0
201401,EWR,BHX,21,493,UA,3,Passengers,6520,"6,520",0
201401,EWR,BOG,21,327,UA,3,Passengers,6512,"6,512",0
201401,EWR,BOM,21,733,AI,0,Passengers,16979,"16,979",0
201401,EWR,BOM,21,733,UA,3,Passengers,14183,"14,183",0
201401,EWR,BON,21,260,UA,3,Passengers,1789,"1,789",0
201401,EWR,BRU,21,409,9W,0,Passengers,13638,"13,638",0
201401,EWR,BRU,21,409,UA,3,Passengers,11896,"11,896",0
201401,EWR,BZE,21,106,UA,3,Passengers,1444,"1,444",0
201401,EWR,CDG,21,427,DL,3,Passengers,5512,"5,512",0
201401,EWR,CDG,21,427,UA,3,Passengers,13900,"13,900",0
201401,EWR,CPH,21,419,SK,0,Passengers,12031,"12,031",0
201401,EWR,CUN,21,148,UA,3,Passengers,20246,"20,246",0
201401,EWR,DEL,21,733,UA,3,Passengers,14023,"14,023",0
201401,EWR,DUB,21,441,UA,3,Passengers,9010,"9,010",0
201401,EWR,DUS,21,429,LH,0,Passengers,10320,"10,320",0
201401,EWR,EDI,21,493,UA,3,Passengers,7678,"7,678",0
201401,EWR,FRA,21,429,LH,0,Passengers,16099,"16,099",0
201401,EWR,FRA,21,429,UA,3,Passengers,12178,"12,178",0
201401,EWR,GCM,21,233,UA,3,Passengers,2050,"2,050",0
201401,EWR,GLA,21,493,UA,3,Passengers,6208,"6,208",0
201401,EWR,GRU,21,316,UA,3,Passengers,13154,"13,154",0
201401,EWR,GUA,21,127,UA,3,Passengers,1736,"1,736",0
201401,EWR,GVA,21,486,UA,3,Passengers,7234,"7,234",0
201401,EWR,HAM,21,429,UA,3,Passengers,3653,"3,653",0
201401,EWR,HKG,21,729,CX,0,Passengers,269,269,0
201401,EWR,HKG,21,729,UA,3,Passengers,12730,"12,730",0
201401,EWR,KEF,21,439,FI,0,Passengers,1487,"1,487",0
201401,EWR,LHR,21,493,BA,0,Passengers,23620,"23,620",0
201401,EWR,LHR,21,493,UA,3,Passengers,32485,"32,485",0
201401,EWR,LHR,21,493,VS,0,Passengers,21799,"21,799",0
201401,EWR,LIM,21,368,UA,3,Passengers,8571,"8,571",0
201401,EWR,LIR,21,110,UA,3,Passengers,2632,"2,632",0
201401,EWR,LIS,21,469,TP,0,Passengers,8462,"8,462",0
201401,EWR,LIS,21,469,UA,3,Passengers,4276,"4,276",0
201401,EWR,MAD,21,482,UA,3,Passengers,4013,"4,013",0
201401,EWR,MAN,21,493,UA,3,Passengers,9161,"9,161",0
201401,EWR,MBJ,21,243,UA,3,Passengers,3186,"3,186",0
201401,EWR,MEX,21,148,UA,3,Passengers,12545,"12,545",0
201401,EWR,MUC,21,429,LH,0,Passengers,13158,"13,158",0
201401,EWR,MUC,21,429,UA,3,Passengers,9728,"9,728",0
201401,EWR,MXP,21,450,UA,3,Passengers,9841,"9,841",0
201401,EWR,NAS,21,204,UA,3,Passengers,5705,"5,705",0
201401,EWR,NRT,21,736,UA,3,Passengers,13826,"13,826",0
201401,EWR,OPO,21,469,TP,0,Passengers,3540,"3,540",0
201401,EWR,ORY,21,427,A0,0,Passengers,5806,"5,806",0
201401,EWR,OSL,21,465,SK,0,Passengers,6040,"6,040",0
201401,EWR,OSL,21,465,UA,3,Passengers,7169,"7,169",0
201401,EWR,PEK,21,713,UA,3,Passengers,13491,"13,491",0
201401,EWR,PLS,21,281,UA,3,Passengers,5399,"5,399",0
201401,EWR,POP,21,224,UA,3,Passengers,8422,"8,422",0
201401,EWR,POS,21,280,UA,3,Passengers,2175,"2,175",0
201401,EWR,PTY,21,162,UA,3,Passengers,9877,"9,877",0
201401,EWR,PUJ,21,224,UA,3,Passengers,14910,"14,910",0
201401,EWR,PVG,21,713,UA,3,Passengers,14207,"14,207",0
201401,EWR,PVR,21,148,UA,3,Passengers,2884,"2,884",0
201401,EWR,SAL,21,118,TA,0,Passengers,6629,"6,629",0
201401,EWR,SAL,21,118,UA,3,Passengers,1828,"1,828",0
201401,EWR,SAP,21,131,UA,3,Passengers,1961,"1,961",0
201401,EWR,SDQ,21,224,DL,3,Passengers,152,152,0
201401,EWR,SDQ,21,224,UA,3,Passengers,9360,"9,360",0
201401,EWR,SJD,21,148,UA,3,Passengers,4414,"4,414",0
201401,EWR,SJO,21,110,UA,3,Passengers,22251,"22,251",0
201401,EWR,SNN,21,441,UA,3,Passengers,6679,"6,679",0
201401,EWR,STR,21,429,UA,3,Passengers,2626,"2,626",0
201401,EWR,SXM,21,264,B6,3,Passengers,142,142,0
201401,EWR,SXM,21,264,UA,3,Passengers,6201,"6,201",0
201401,EWR,TCB,21,204,AC,0,Passengers,33,0,33
201401,EWR,TLV,21,636,LY,0,Passengers,12050,"12,050",0
201401,EWR,TLV,21,636,UA,3,Passengers,30048,"30,048",0
201401,EWR,TXL,21,429,UA,3,Passengers,4016,"4,016",0
201401,EWR,UVF,21,276,UA,3,Passengers,1156,"1,156",0
201401,EWR,YEG,21,916,UA,3,Passengers,4037,"4,037",0
201401,EWR,YHZ,21,951,EV,3,Passengers,5858,"5,858",0
201401,EWR,YOW,21,936,EV,3,Passengers,5468,"5,468",0
201401,EWR,YQB,21,941,EV,3,Passengers,5526,"5,526",0
201401,EWR,YQM,21,946,EV,3,Passengers,2171,"2,171",0
201401,EWR,YQX,21,961,UA,3,Passengers,698,698,0
201401,EWR,YTM,21,941,PD,0,Passengers,163,163,0
201401,EWR,YTZ,21,936,PD,0,Passengers,25160,"25,160",0
201401,EWR,YUL,21,941,DL,3,Passengers,70,0,70
201401,EWR,YUL,21,941,EV,3,Passengers,8160,"8,160",0
201401,EWR,YUL,21,941,QK,0,Passengers,5557,"5,557",0
201401,EWR,YUL,21,941,S5,2,Passengers,187,187,0
201401,EWR,YVR,21,906,AC,0,Passengers,5705,"5,705",0
201401,EWR,YYC,21,916,AC,0,Passengers,3471,"3,471",0
201401,EWR,YYR,21,961,UA,3,Passengers,987,987,0
201401,EWR,YYT,21,961,EV,3,Passengers,1987,"1,987",0
201401,EWR,YYT,21,961,UA,3,Passengers,156,156,0
201401,EWR,YYZ,21,936,AC,0,Passengers,713,676,37
201401,EWR,YYZ,21,936,DL,3,Passengers,119,0,119
201401,EWR,YYZ,21,936,EV,3,Passengers,6665,"6,665",0
201401,EWR,YYZ,21,936,QK,0,Passengers,6671,"6,671",0
201401,EWR,YYZ,21,936,S5,2,Passengers,2351,"2,351",0
201401,EWR,YYZ,21,936,YX,2,Passengers,5263,"5,263",0
201401,EWR,ZRH,21,486,LX,0,Passengers,9108,"9,108",0
201401,EWR,ZRH,21,486,UA,3,Passengers,7580,"7,580",0
201401,FAI,KIX,1,736,JL,0,Passengers,420,0,420
201401,FAI,NGO,1,736,JL,0,Passengers,404,0,404
201401,FAI,NRT,1,736,JL,0,Passengers,454,0,454
201401,FAR,VKO,66,475,IGA,0,Passengers,5,0,5
201401,FAT,AGU,91,148,Y4,0,Passengers,69,69,0
201401,FAT,CUN,91,148,VX,3,Passengers,290,0,290
201401,FAT,GDL,91,148,AM,0,Passengers,5383,"5,383",0
201401,FAT,GDL,91,148,Y4,0,Passengers,9702,"9,702",0
201401,FAT,HMO,91,148,Y4,0,Passengers,157,157,0
201401,FAT,MLM,91,148,AM,0,Passengers,233,233,0
201401,FAT,MLM,91,148,Y4,0,Passengers,148,148,0
201401,FLL,ARN,33,484,DY,0,Passengers,4295,"4,295",0
201401,FLL,AUA,33,277,K8,1,Passengers,79,0,79
201401,FLL,AUA,33,277,NK,3,Passengers,1075,"1,075",0
201401,FLL,AXM,33,327,NK,3,Passengers,2431,"2,431",0
201401,FLL,BIM,33,204,3M,1,Passengers,575,575,0
201401,FLL,BOG,33,327,AV,0,Passengers,8690,"8,690",0
201401,FLL,BOG,33,327,B6,3,Passengers,13014,"13,014",0
201401,FLL,BOG,33,327,NK,3,Passengers,9471,"9,471",0
201401,FLL,CIW,33,279,0QQ,0,Passengers,2,0,2
201401,FLL,CPH,33,419,DY,0,Passengers,4659,"4,659",0
201401,FLL,CTG,33,327,NK,3,Passengers,5506,"5,506",0
201401,FLL,CUN,33,148,B6,3,Passengers,7649,"7,649",0
201401,FLL,CUN,33,148,NK,3,Passengers,9735,"9,735",0
201401,FLL,ELH,33,204,3M,1,Passengers,1346,"1,346",0
201401,FLL,FPO,33,204,3M,1,Passengers,2038,"2,038",0
201401,FLL,FPO,33,204,UP,0,Passengers,3000,"3,000",0
201401,FLL,GCM,33,233,AA,3,Passengers,128,128,0
201401,FLL,GGT,33,204,3M,1,Passengers,417,417,0
201401,FLL,GHB,33,204,3M,1,Passengers,368,368,0
201401,FLL,GUA,33,127,NK,3,Passengers,6105,"6,105",0
201401,FLL,HAV,33,219,B6,3,Passengers,1032,0,"1,032"
201401,FLL,KIN,33,243,B6,3,Passengers,10176,"10,176",0
201401,FLL,KIN,33,243,BW,0,Passengers,8429,"8,429",0
201401,FLL,LIM,33,368,B6,3,Passengers,7905,"7,905",0
201401,FLL,LIM,33,368,NK,3,Passengers,974,974,0
201401,FLL,MBJ,33,243,BW,0,Passengers,6141,"6,141",0
201401,FLL,MBJ,33,243,NK,3,Passengers,7779,"7,779",0
201401,FLL,MDE,33,327,B6,3,Passengers,6958,"6,958",0
201401,FLL,MDE,33,327,NK,3,Passengers,9880,"9,880",0
201401,FLL,MGA,33,153,NK,3,Passengers,4170,"4,170",0
201401,FLL,MHH,33,204,3M,1,Passengers,913,913,0
201401,FLL,NAS,33,204,B6,3,Passengers,8277,"8,277",0
201401,FLL,NAS,33,204,UP,0,Passengers,12881,"12,881",0
201401,FLL,NBW,33,219,MQ,3,Passengers,94,0,94
201401,FLL,OSL,33,465,DY,0,Passengers,4326,"4,326",0
201401,FLL,PAP,33,238,AA,3,Passengers,14418,"14,418",0
201401,FLL,PAP,33,238,B6,3,Passengers,6884,"6,884",0
201401,FLL,PAP,33,238,NK,3,Passengers,7345,"7,345",0
201401,FLL,POS,33,280,BW,0,Passengers,5467,"5,467",0
201401,FLL,PTY,33,162,NK,3,Passengers,3402,"3,402",0
201401,FLL,SAL,33,118,NK,3,Passengers,2490,"2,490",0
201401,FLL,SAP,33,131,NK,3,Passengers,4261,"4,261",0
201401,FLL,SDQ,33,224,B6,3,Passengers,9245,"9,245",0
201401,FLL,SDQ,33,224,NK,3,Passengers,7680,"7,680",0
201401,FLL,SJO,33,110,B6,3,Passengers,8184,"8,184",0
201401,FLL,SJO,33,110,DL,3,Passengers,168,168,0
201401,FLL,SJO,33,110,NK,3,Passengers,16243,"16,243",0
201401,FLL,STI,33,224,NK,3,Passengers,2158,"2,158",0
201401,FLL,SXM,33,264,NK,3,Passengers,1009,"1,009",0
201401,FLL,TCB,33,204,3M,1,Passengers,979,979,0
201401,FLL,TLC,33,148,NK,3,Passengers,2644,"2,644",0
201401,FLL,YHZ,33,951,AC,0,Passengers,676,676,0
201401,FLL,YHZ,33,951,WS,0,Passengers,61,61,0
201401,FLL,YOW,33,936,AC,0,Passengers,5440,"5,440",0
201401,FLL,YOW,33,936,WS,0,Passengers,3038,"3,038",0
201401,FLL,YQB,33,941,C6,0,Passengers,2865,0,"2,865"
201401,FLL,YQB,33,941,WG,0,Passengers,4403,"4,403",0
201401,FLL,YQB,33,941,WS,0,Passengers,1035,"1,035",0
201401,FLL,YUL,33,941,AC,0,Passengers,36067,"36,067",0
201401,FLL,YUL,33,941,C6,0,Passengers,4528,0,"4,528"
201401,FLL,YUL,33,941,GL,2,Passengers,50,0,50
201401,FLL,YUL,33,941,WG,0,Passengers,6916,"6,916",0
201401,FLL,YUL,33,941,WS,0,Passengers,11536,"11,536",0
201401,FLL,YYZ,33,936,13Q,0,Passengers,4,0,4
201401,FLL,YYZ,33,936,AC,0,Passengers,36622,"36,622",0
201401,FLL,YYZ,33,936,C6,0,Passengers,2870,0,"2,870"
201401,FLL,YYZ,33,936,WG,0,Passengers,3518,"3,518",0
201401,FLL,YYZ,33,936,WS,0,Passengers,14184,"14,184",0
201401,FLL,ZSA,33,204,NK,3,Passengers,654,654,0
201401,FRD,YCD,93,906,KAH,1,Passengers,1,0,1
201401,FRG,SNN,22,441,VSA,0,Passengers,7,0,7
201401,FRG,YYZ,22,936,GL,2,Passengers,89,0,89
201401,FSD,LIR,67,110,SY,2,Passengers,163,0,163
201401,FSD,YYZ,67,936,9E,2,Passengers,46,46,0
201401,FTW,YYZ,74,936,13Q,0,Passengers,7,0,7
201401,FXE,YYZ,33,936,13Q,0,Passengers,7,0,7
201401,GUM,AOJ,5,736,KE,0,Passengers,358,0,358
201401,GUM,CNS,5,802,UA,3,Passengers,1287,"1,287",0
201401,GUM,CTS,5,736,UA,3,Passengers,3728,"3,728",0
201401,GUM,DLC,5,713,1BQ,1,Passengers,215,0,215
201401,GUM,FUK,5,736,CI,0,Passengers,919,919,0
201401,GUM,FUK,5,736,UA,3,Passengers,5061,"4,783",278
201401,GUM,HIJ,5,736,UA,3,Passengers,1641,"1,369",272
201401,GUM,HKG,5,729,UA,3,Passengers,3444,"3,444",0
201401,GUM,ICN,5,778,7C,0,Passengers,9618,"9,618",0
201401,GUM,ICN,5,778,KE,0,Passengers,15107,"14,833",274
201401,GUM,ICN,5,778,LJ,0,Passengers,20654,"20,654",0
201401,GUM,KIJ,5,736,UA,3,Passengers,1153,"1,153",0
201401,GUM,KIX,5,736,DL,3,Passengers,9814,"9,814",0
201401,GUM,KIX,5,736,KE,0,Passengers,11339,"11,339",0
201401,GUM,KIX,5,736,UA,3,Passengers,14523,"14,225",298
201401,GUM,MNL,5,766,PR,0,Passengers,17833,"17,833",0
201401,GUM,MNL,5,766,UA,3,Passengers,11846,"11,846",0
201401,GUM,MYJ,5,736,UA,3,Passengers,144,0,144
201401,GUM,NGO,5,736,DL,3,Passengers,7129,"7,129",0
201401,GUM,NGO,5,736,KE,0,Passengers,255,0,255
201401,GUM,NGO,5,736,UA,3,Passengers,11481,"11,481",0
201401,GUM,NRT,5,736,DL,3,Passengers,24595,"24,595",0
201401,GUM,NRT,5,736,JL,0,Passengers,12571,"12,571",0
201401,GUM,NRT,5,736,KE,0,Passengers,3191,0,"3,191"
201401,GUM,NRT,5,736,UA,3,Passengers,38568,"38,220",348
201401,GUM,OKJ,5,736,UA,3,Passengers,1068,"1,068",0
201401,GUM,OSA,5,736,CI,0,Passengers,1501,"1,501",0
201401,GUM,PEK,5,713,1BQ,1,Passengers,218,0,218
201401,GUM,PEK,5,713,UA,3,Passengers,291,0,291
201401,GUM,PUS,5,778,KE,0,Passengers,2015,"2,015",0
201401,GUM,PVG,5,713,UA,3,Passengers,710,0,710
201401,GUM,ROR,5,854,UA,3,Passengers,4242,"4,242",0
201401,GUM,SDJ,5,736,UA,3,Passengers,2554,"2,554",0
201401,GUM,TAK,5,736,JL,0,Passengers,212,0,212
201401,GUM,TKK,5,810,UA,3,Passengers,3663,"3,663",0
201401,GUM,TOY,5,736,UA,3,Passengers,150,0,150
201401,GUM,TPE,5,781,BR,0,Passengers,4785,"4,785",0
201401,GUM,TPE,5,781,CI,0,Passengers,4678,"4,678",0
201401,GUM,YAP,5,810,UA,3,Passengers,1614,"1,614",0
201401,HNL,AKL,2,851,HA,3,Passengers,5481,"5,481",0
201401,HNL,AKL,2,851,NZ,0,Passengers,6285,"6,285",0
201401,HNL,APW,2,892,FJ,0,Passengers,542,542,0
201401,HNL,AXT,2,736,KE,0,Passengers,386,0,386
201401,HNL,BNE,2,802,HA,3,Passengers,5044,"5,044",0
201401,HNL,CTS,2,736,HA,3,Passengers,1931,"1,931",0
201401,HNL,CTS,2,736,JL,0,Passengers,366,0,366
201401,HNL,CTS,2,736,KE,0,Passengers,988,0,988
201401,HNL,CXI,2,824,FJ,0,Passengers,445,445,0
201401,HNL,FUK,2,736,CI,0,Passengers,257,257,0
201401,HNL,FUK,2,736,DL,3,Passengers,8423,"8,423",0
201401,HNL,FUK,2,736,HA,3,Passengers,8866,"8,866",0
201401,HNL,HIJ,2,736,JL,0,Passengers,221,0,221
201401,HNL,HKD,2,736,JL,0,Passengers,434,0,434
201401,HNL,HND,2,736,HA,3,Passengers,13846,"13,846",0
201401,HNL,HND,2,736,JL,0,Passengers,15568,"15,568",0
201401,HNL,HND,2,736,KE,0,Passengers,859,0,859
201401,HNL,HND,2,736,NH,0,Passengers,12365,"12,365",0
201401,HNL,ICN,2,778,HA,3,Passengers,13433,"13,433",0
201401,HNL,ICN,2,778,KE,0,Passengers,21811,"21,811",0
201401,HNL,ICN,2,778,OZ,0,Passengers,9249,"9,249",0
201401,HNL,KIX,2,736,DL,3,Passengers,15400,"15,400",0
201401,HNL,KIX,2,736,HA,3,Passengers,15401,"14,652",749
201401,HNL,KIX,2,736,JL,0,Passengers,14839,"14,839",0
201401,HNL,MAJ,2,844,UA,3,Passengers,1982,"1,982",0
201401,HNL,MEL,2,802,JQ,0,Passengers,7902,"7,902",0
201401,HNL,MNL,2,766,PR,0,Passengers,10911,"10,911",0
201401,HNL,NAN,2,821,FJ,0,Passengers,971,971,0
201401,HNL,NGO,2,736,DL,3,Passengers,9588,"9,588",0
201401,HNL,NGO,2,736,JL,0,Passengers,13654,"13,654",0
201401,HNL,NRT,2,736,CI,0,Passengers,15400,"15,400",0
201401,HNL,NRT,2,736,DL,3,Passengers,28562,"28,562",0
201401,HNL,NRT,2,736,JL,0,Passengers,38602,"38,602",0
201401,HNL,NRT,2,736,KE,0,Passengers,10846,"8,909","1,937"
201401,HNL,NRT,2,736,NQ,0,Passengers,11757,"11,757",0
201401,HNL,NRT,2,736,UA,3,Passengers,16512,"16,512",0
201401,HNL,OSA,2,736,CI,0,Passengers,1222,"1,222",0
201401,HNL,PEK,2,713,CA,0,Passengers,1551,"1,551",0
201401,HNL,PPT,2,823,HA,3,Passengers,1756,"1,756",0
201401,HNL,PVG,2,713,MU,0,Passengers,9119,"9,119",0
201401,HNL,SDJ,2,736,HA,3,Passengers,764,764,0
201401,HNL,SYD,2,802,HA,3,Passengers,15310,"15,310",0
201401,HNL,SYD,2,802,JQ,0,Passengers,15255,"15,255",0
201401,HNL,SYD,2,802,QF,0,Passengers,5983,"5,983",0
201401,HNL,TPE,2,781,CI,0,Passengers,3907,"3,907",0
201401,HNL,TPE,2,781,HA,3,Passengers,4958,"4,958",0
201401,HNL,YVR,2,906,AC,0,Passengers,9804,"9,804",0
201401,HNL,YVR,2,906,WS,0,Passengers,16869,"16,869",0
201401,HNL,YYC,2,916,WS,0,Passengers,3612,"3,612",0
201401,HNL,YYJ,2,906,WS,0,Passengers,989,989,0
201401,HPN,GVA,22,486,SVW,0,Passengers,3,0,3
201401,HPN,KEF,22,439,SVW,0,Passengers,2,0,2
201401,HPN,LBG,22,427,SVW,0,Passengers,2,0,2
201401,HPN,PLS,22,281,04Q,1,Passengers,4,0,4
201401,IAD,ADD,38,522,ET,0,Passengers,13790,"13,790",0
201401,IAD,AMS,38,461,KL,0,Passengers,12342,"12,342",0
201401,IAD,AMS,38,461,UA,3,Passengers,6022,"6,022",0
201401,IAD,AUA,38,277,UA,3,Passengers,2509,"2,509",0
201401,IAD,AUH,38,678,EY,0,Passengers,15206,"14,882",324
201401,IAD,BBU,38,473,NA,2,Passengers,37,0,37
201401,IAD,BOG,38,327,AV,0,Passengers,6244,"6,244",0
201401,IAD,BRU,38,409,SN,0,Passengers,4669,"4,669",0
201401,IAD,BRU,38,409,UA,3,Passengers,12847,"12,847",0
201401,IAD,CDG,38,427,AF,0,Passengers,19832,"19,832",0
201401,IAD,CDG,38,427,UA,3,Passengers,8618,"8,618",0
201401,IAD,CGN,38,429,TIQ,0,Passengers,12,0,12
201401,IAD,CND,38,473,NA,2,Passengers,71,0,71
201401,IAD,CPH,38,419,SK,0,Passengers,6765,"6,765",0
201401,IAD,CTG,38,327,B6,3,Passengers,143,143,0
201401,IAD,CUN,38,148,DL,3,Passengers,991,991,0
201401,IAD,CUN,38,148,UA,3,Passengers,5639,"5,639",0
201401,IAD,DKR,38,569,SA,0,Passengers,11140,"11,140",0
201401,IAD,DOH,38,664,QR,0,Passengers,18455,"18,455",0
201401,IAD,DUB,38,441,UA,3,Passengers,4371,"4,371",0
201401,IAD,DXB,38,678,EK,0,Passengers,18689,"18,689",0
201401,IAD,DXB,38,678,UA,3,Passengers,13019,"13,019",0
201401,IAD,FCO,38,450,UA,3,Passengers,6199,"6,199",0
201401,IAD,FRA,38,429,LH,0,Passengers,17059,"17,059",0
201401,IAD,FRA,38,429,UA,3,Passengers,23980,"23,980",0
201401,IAD,GCM,38,233,KX,0,Passengers,228,191,37
201401,IAD,GCM,38,233,UA,3,Passengers,1254,"1,254",0
201401,IAD,GRU,38,316,UA,3,Passengers,14076,"14,076",0
201401,IAD,GUA,38,127,UA,3,Passengers,970,970,0
201401,IAD,GVA,38,486,UA,3,Passengers,6255,"6,255",0
201401,IAD,ICN,38,778,KE,0,Passengers,12420,"12,420",0
201401,IAD,IST,38,679,TK,0,Passengers,15255,"15,255",0
201401,IAD,JED,38,670,SV,0,Passengers,8439,"8,439",0
201401,IAD,KEF,38,439,FI,0,Passengers,2109,"2,109",0
201401,IAD,KWI,38,644,UA,3,Passengers,7394,"7,394",0
201401,IAD,LCG,38,482,0RQ,0,Passengers,2,0,2
201401,IAD,LHR,38,493,BA,0,Passengers,26504,"26,504",0
201401,IAD,LHR,38,493,UA,3,Passengers,23101,"23,101",0
201401,IAD,LHR,38,493,VS,0,Passengers,8689,"8,689",0
201401,IAD,MAN,38,493,UA,3,Passengers,4660,"4,660",0
201401,IAD,MEX,38,148,AM,0,Passengers,5931,"5,931",0
201401,IAD,MEX,38,148,UA,3,Passengers,5558,"5,558",0
201401,IAD,MUC,38,429,LH,0,Passengers,3205,"3,205",0
201401,IAD,MUC,38,429,UA,3,Passengers,11363,"11,363",0
201401,IAD,NRT,38,736,NH,0,Passengers,12045,"12,045",0
201401,IAD,NRT,38,736,UA,3,Passengers,13387,"13,387",0
201401,IAD,OTP,38,473,NA,2,Passengers,739,0,739
201401,IAD,PEK,38,713,UA,3,Passengers,12131,"12,131",0
201401,IAD,POP,38,224,B6,3,Passengers,86,86,0
201401,IAD,PRG,38,418,NA,2,Passengers,67,0,67
201401,IAD,PTY,38,162,CM,0,Passengers,12264,"12,264",0
201401,IAD,PUJ,38,224,UA,3,Passengers,1437,"1,437",0
201401,IAD,RUH,38,670,SV,0,Passengers,5238,"5,238",0
201401,IAD,SAL,38,118,TA,0,Passengers,20138,"20,138",0
201401,IAD,SAL,38,118,UA,3,Passengers,4318,"4,318",0
201401,IAD,SJO,38,110,UA,3,Passengers,1335,"1,335",0
201401,IAD,SVO,38,475,SU,0,Passengers,2803,"2,803",0
201401,IAD,SXM,38,264,UA,3,Passengers,1094,"1,094",0
201401,IAD,VIE,38,403,OS,0,Passengers,8388,"8,388",0
201401,IAD,YOW,38,936,AC,0,Passengers,44,0,44
201401,IAD,YOW,38,936,EV,3,Passengers,6217,"6,217",0
201401,IAD,YOW,38,936,S5,2,Passengers,297,297,0
201401,IAD,YTZ,38,936,PD,0,Passengers,3312,"3,312",0
201401,IAD,YUL,38,941,DL,3,Passengers,70,0,70
201401,IAD,YUL,38,941,EV,3,Passengers,5119,"5,119",0
201401,IAD,YUL,38,941,G7,2,Passengers,853,853,0
201401,IAD,YYZ,38,936,DL,3,Passengers,93,0,93
201401,IAD,YYZ,38,936,EV,3,Passengers,6435,"6,435",0
201401,IAD,YYZ,38,936,OO,3,Passengers,1517,"1,517",0
201401,IAD,YYZ,38,936,YX,2,Passengers,2875,"2,875",0
201401,IAD,ZRH,38,486,UA,3,Passengers,7688,"7,688",0
201401,IAH,ACA,74,148,EV,3,Passengers,1800,"1,800",0
201401,IAH,AGU,74,148,EV,3,Passengers,2082,"2,082",0
201401,IAH,AMS,74,461,KL,0,Passengers,13250,"13,250",0
201401,IAH,AMS,74,461,UA,3,Passengers,10080,"10,080",0
201401,IAH,AUA,74,277,UA,3,Passengers,36,36,0
201401,IAH,BJX,74,148,EV,3,Passengers,10586,"10,586",0
201401,IAH,BOG,74,327,UA,3,Passengers,15174,"15,174",0
